ground_truth_id,source_entity_id,target_entity_id,relationship_type,expected_relationship,case_id,evidence_reference
GT-0559,PERSON-0398,PERSON-0010,TRANSFERRED_TO,1,CASE-0092,Synthetic transaction record: PERSON-0398 transferred INR 250000 to PERSON-0010 linked to CASE-0092.
GT-0560,PERSON-0308,PERSON-0557,TRANSFERRED_TO,1,CASE-0690,Synthetic transaction record: PERSON-0308 transferred INR 25000 to PERSON-0557 linked to CASE-0690.
GT-0561,PERSON-0436,PERSON-0492,TRANSFERRED_TO,1,CASE-1122,Synthetic transaction record: PERSON-0436 transferred INR 75000 to PERSON-0492 linked to CASE-1122.
GT-0562,PERSON-0251,PERSON-0042,TRANSFERRED_TO,1,CASE-0796,Synthetic transaction record: PERSON-0251 transferred INR 25000 to PERSON-0042 linked to CASE-0796.
GT-0563,PERSON-0944,PERSON-0612,TRANSFERRED_TO,1,CASE-0048,Synthetic transaction record: PERSON-0944 transferred INR 250000 to PERSON-0612 linked to CASE-0048.
GT-0564,PERSON-0284,PERSON-0701,TRANSFERRED_TO,1,CASE-1055,Synthetic transaction record: PERSON-0284 transferred INR 50000 to PERSON-0701 linked to CASE-1055.
GT-0565,PERSON-0445,PERSON-0122,TRANSFERRED_TO,1,CASE-0511,Synthetic transaction record: PERSON-0445 transferred INR 25000 to PERSON-0122 linked to CASE-0511.
GT-0566,PERSON-0976,PERSON-0457,TRANSFERRED_TO,1,CASE-0501,Synthetic transaction record: PERSON-0976 transferred INR 25000 to PERSON-0457 linked to CASE-0501.
GT-0567,PERSON-0536,PERSON-0904,TRANSFERRED_TO,1,CASE-0197,Synthetic transaction record: PERSON-0536 transferred INR 25000 to PERSON-0904 linked to CASE-0197.
GT-0568,PERSON-0095,PERSON-0679,TRANSFERRED_TO,1,CASE-0652,Synthetic transaction record: PERSON-0095 transferred INR 250000 to PERSON-0679 linked to CASE-0652.
GT-0569,PERSON-0662,PERSON-0379,TRANSFERRED_TO,1,CASE-1138,Synthetic transaction record: PERSON-0662 transferred INR 500000 to PERSON-0379 linked to CASE-1138.
GT-0570,PERSON-0338,PERSON-0514,TRANSFERRED_TO,1,CASE-0531,Synthetic transaction record: PERSON-0338 transferred INR 50000 to PERSON-0514 linked to CASE-0531.
GT-0571,PERSON-0986,PERSON-0825,TRANSFERRED_TO,1,CASE-1175,Synthetic transaction record: PERSON-0986 transferred INR 75000 to PERSON-0825 linked to CASE-1175.
GT-0572,PERSON-0997,PERSON-0019,TRANSFERRED_TO,1,CASE-0308,Synthetic transaction record: PERSON-0997 transferred INR 50000 to PERSON-0019 linked to CASE-0308.
GT-0573,PERSON-0825,PERSON-0869,TRANSFERRED_TO,1,CASE-0533,Synthetic transaction record: PERSON-0825 transferred INR 500000 to PERSON-0869 linked to CASE-0533.
GT-0574,PERSON-0071,PERSON-0372,TRANSFERRED_TO,1,CASE-0025,Synthetic transaction record: PERSON-0071 transferred INR 50000 to PERSON-0372 linked to CASE-0025.
GT-0575,PERSON-0781,PERSON-0245,TRANSFERRED_TO,1,CASE-0664,Synthetic transaction record: PERSON-0781 transferred INR 75000 to PERSON-0245 linked to CASE-0664.
GT-0576,PERSON-0421,PERSON-0031,TRANSFERRED_TO,1,CASE-0846,Synthetic transaction record: PERSON-0421 transferred INR 150000 to PERSON-0031 linked to CASE-0846.
GT-0577,PERSON-0385,PERSON-0967,TRANSFERRED_TO,1,CASE-0659,Synthetic transaction record: PERSON-0385 transferred INR 250000 to PERSON-0967 linked to CASE-0659.
GT-0578,PERSON-0612,PERSON-0257,TRANSFERRED_TO,1,CASE-1244,Synthetic transaction record: PERSON-0612 transferred INR 75000 to PERSON-0257 linked to CASE-1244.
GT-0579,PERSON-0912,PERSON-0721,TRANSFERRED_TO,1,CASE-1192,Synthetic transaction record: PERSON-0912 transferred INR 75000 to PERSON-0721 linked to CASE-1192.
GT-0580,PERSON-0443,PERSON-0453,TRANSFERRED_TO,1,CASE-0829,Synthetic transaction record: PERSON-0443 transferred INR 50000 to PERSON-0453 linked to CASE-0829.
GT-0581,PERSON-0098,PERSON-0060,TRANSFERRED_TO,1,CASE-0110,Synthetic transaction record: PERSON-0098 transferred INR 250000 to PERSON-0060 linked to CASE-0110.
GT-0582,PERSON-0274,PERSON-0903,TRANSFERRED_TO,1,CASE-0283,Synthetic transaction record: PERSON-0274 transferred INR 500000 to PERSON-0903 linked to CASE-0283.
GT-0583,PERSON-0830,PERSON-0143,TRANSFERRED_TO,1,CASE-0033,Synthetic transaction record: PERSON-0830 transferred INR 500000 to PERSON-0143 linked to CASE-0033.
GT-0584,PERSON-0933,PERSON-0094,TRANSFERRED_TO,1,CASE-1105,Synthetic transaction record: PERSON-0933 transferred INR 500000 to PERSON-0094 linked to CASE-1105.
GT-0585,PERSON-0156,PERSON-0943,TRANSFERRED_TO,1,CASE-1039,Synthetic transaction record: PERSON-0156 transferred INR 50000 to PERSON-0943 linked to CASE-1039.
GT-0586,PERSON-0526,PERSON-0458,TRANSFERRED_TO,1,CASE-0456,Synthetic transaction record: PERSON-0526 transferred INR 250000 to PERSON-0458 linked to CASE-0456.
GT-0587,PERSON-0992,PERSON-0002,TRANSFERRED_TO,1,CASE-0592,Synthetic transaction record: PERSON-0992 transferred INR 50000 to PERSON-0002 linked to CASE-0592.
GT-0588,PERSON-0145,PERSON-0035,TRANSFERRED_TO,1,CASE-0801,Synthetic transaction record: PERSON-0145 transferred INR 250000 to PERSON-0035 linked to CASE-0801.
GT-0589,PERSON-0513,PERSON-0909,TRANSFERRED_TO,1,CASE-0710,Synthetic transaction record: PERSON-0513 transferred INR 25000 to PERSON-0909 linked to CASE-0710.
GT-0590,PERSON-0269,PERSON-0706,TRANSFERRED_TO,1,CASE-1018,Synthetic transaction record: PERSON-0269 transferred INR 75000 to PERSON-0706 linked to CASE-1018.
GT-0591,PERSON-0479,PERSON-0233,TRANSFERRED_TO,1,CASE-0279,Synthetic transaction record: PERSON-0479 transferred INR 75000 to PERSON-0233 linked to CASE-0279.
GT-0592,PERSON-0422,PERSON-0320,TRANSFERRED_TO,1,CASE-0395,Synthetic transaction record: PERSON-0422 transferred INR 50000 to PERSON-0320 linked to CASE-0395.
GT-0593,PERSON-0353,PERSON-0466,TRANSFERRED_TO,1,CASE-0456,Synthetic transaction record: PERSON-0353 transferred INR 25000 to PERSON-0466 linked to CASE-0456.
GT-0594,PERSON-0302,PERSON-0090,TRANSFERRED_TO,1,CASE-0018,Synthetic transaction record: PERSON-0302 transferred INR 50000 to PERSON-0090 linked to CASE-0018.
GT-0595,PERSON-0791,PERSON-0574,TRANSFERRED_TO,1,CASE-0194,Synthetic transaction record: PERSON-0791 transferred INR 50000 to PERSON-0574 linked to CASE-0194.
GT-0596,PERSON-0719,PERSON-0340,TRANSFERRED_TO,1,CASE-1130,Synthetic transaction record: PERSON-0719 transferred INR 25000 to PERSON-0340 linked to CASE-1130.
GT-0597,PERSON-0119,PERSON-0704,TRANSFERRED_TO,1,CASE-1125,Synthetic transaction record: PERSON-0119 transferred INR 150000 to PERSON-0704 linked to CASE-1125.
GT-0598,PERSON-0644,PERSON-0181,TRANSFERRED_TO,1,CASE-0143,Synthetic transaction record: PERSON-0644 transferred INR 500000 to PERSON-0181 linked to CASE-0143.
GT-0599,PERSON-0355,PERSON-0579,TRANSFERRED_TO,1,CASE-0671,Synthetic transaction record: PERSON-0355 transferred INR 25000 to PERSON-0579 linked to CASE-0671.
GT-0600,PERSON-0682,PERSON-0888,TRANSFERRED_TO,1,CASE-0588,Synthetic transaction record: PERSON-0682 transferred INR 150000 to PERSON-0888 linked to CASE-0588.
GT-0601,PERSON-0905,PERSON-0033,TRANSFERRED_TO,1,CASE-0235,Synthetic transaction record: PERSON-0905 transferred INR 25000 to PERSON-0033 linked to CASE-0235.
GT-0602,PERSON-0617,PERSON-0178,TRANSFERRED_TO,1,CASE-0952,Synthetic transaction record: PERSON-0617 transferred INR 50000 to PERSON-0178 linked to CASE-0952.
GT-0603,PERSON-0271,PERSON-0437,TRANSFERRED_TO,1,CASE-0114,Synthetic transaction record: PERSON-0271 transferred INR 150000 to PERSON-0437 linked to CASE-0114.
GT-0604,PERSON-0056,PERSON-0088,TRANSFERRED_TO,1,CASE-0049,Synthetic transaction record: PERSON-0056 transferred INR 50000 to PERSON-0088 linked to CASE-0049.
GT-0605,PERSON-0249,PERSON-0535,TRANSFERRED_TO,1,CASE-1151,Synthetic transaction record: PERSON-0249 transferred INR 50000 to PERSON-0535 linked to CASE-1151.
GT-0606,PERSON-0089,PERSON-0031,TRANSFERRED_TO,1,CASE-0939,Synthetic transaction record: PERSON-0089 transferred INR 25000 to PERSON-0031 linked to CASE-0939.
GT-0607,PERSON-0206,PERSON-0926,TRANSFERRED_TO,1,CASE-0360,Synthetic transaction record: PERSON-0206 transferred INR 50000 to PERSON-0926 linked to CASE-0360.
GT-0608,PERSON-0753,PERSON-0948,TRANSFERRED_TO,1,CASE-1163,Synthetic transaction record: PERSON-0753 transferred INR 500000 to PERSON-0948 linked to CASE-1163.
GT-0609,PERSON-0071,PERSON-0360,TRANSFERRED_TO,1,CASE-0875,Synthetic transaction record: PERSON-0071 transferred INR 25000 to PERSON-0360 linked to CASE-0875.
GT-0610,PERSON-0031,PERSON-0671,TRANSFERRED_TO,1,CASE-0257,Synthetic transaction record: PERSON-0031 transferred INR 75000 to PERSON-0671 linked to CASE-0257.
GT-0611,PERSON-0733,PERSON-0384,TRANSFERRED_TO,1,CASE-1091,Synthetic transaction record: PERSON-0733 transferred INR 25000 to PERSON-0384 linked to CASE-1091.
GT-0612,PERSON-0754,PERSON-0440,TRANSFERRED_TO,1,CASE-1020,Synthetic transaction record: PERSON-0754 transferred INR 150000 to PERSON-0440 linked to CASE-1020.
GT-0613,PERSON-0230,PERSON-0979,TRANSFERRED_TO,1,CASE-0666,Synthetic transaction record: PERSON-0230 transferred INR 500000 to PERSON-0979 linked to CASE-0666.
GT-0614,PERSON-0320,PERSON-0391,TRANSFERRED_TO,1,CASE-0530,Synthetic transaction record: PERSON-0320 transferred INR 500000 to PERSON-0391 linked to CASE-0530.
GT-0615,PERSON-0994,PERSON-0897,TRANSFERRED_TO,1,CASE-0095,Synthetic transaction record: PERSON-0994 transferred INR 75000 to PERSON-0897 linked to CASE-0095.
GT-0616,PERSON-0916,PERSON-0148,TRANSFERRED_TO,1,CASE-0364,Synthetic transaction record: PERSON-0916 transferred INR 150000 to PERSON-0148 linked to CASE-0364.
GT-0617,PERSON-0225,PERSON-0873,TRANSFERRED_TO,1,CASE-0859,Synthetic transaction record: PERSON-0225 transferred INR 500000 to PERSON-0873 linked to CASE-0859.
GT-0618,PERSON-0393,PERSON-0846,TRANSFERRED_TO,1,CASE-0615,Synthetic transaction record: PERSON-0393 transferred INR 25000 to PERSON-0846 linked to CASE-0615.
GT-0619,PERSON-0637,PERSON-0091,TRANSFERRED_TO,1,CASE-0220,Synthetic transaction record: PERSON-0637 transferred INR 75000 to PERSON-0091 linked to CASE-0220.
GT-0620,PERSON-0008,PERSON-0375,TRANSFERRED_TO,1,CASE-0485,Synthetic transaction record: PERSON-0008 transferred INR 150000 to PERSON-0375 linked to CASE-0485.
GT-0621,PERSON-0988,PERSON-0750,TRANSFERRED_TO,1,CASE-0420,Synthetic transaction record: PERSON-0988 transferred INR 75000 to PERSON-0750 linked to CASE-0420.
GT-0622,PERSON-0866,PERSON-0153,TRANSFERRED_TO,1,CASE-1008,Synthetic transaction record: PERSON-0866 transferred INR 75000 to PERSON-0153 linked to CASE-1008.
GT-0623,PERSON-0359,PERSON-0572,TRANSFERRED_TO,1,CASE-0482,Synthetic transaction record: PERSON-0359 transferred INR 150000 to PERSON-0572 linked to CASE-0482.
GT-0624,PERSON-0503,PERSON-0420,TRANSFERRED_TO,1,CASE-0171,Synthetic transaction record: PERSON-0503 transferred INR 250000 to PERSON-0420 linked to CASE-0171.
GT-0625,PERSON-0168,PERSON-0963,TRANSFERRED_TO,1,CASE-0347,Synthetic transaction record: PERSON-0168 transferred INR 75000 to PERSON-0963 linked to CASE-0347.
GT-0626,PERSON-0768,PERSON-0696,TRANSFERRED_TO,1,CASE-0208,Synthetic transaction record: PERSON-0768 transferred INR 50000 to PERSON-0696 linked to CASE-0208.
GT-0627,PERSON-0685,PERSON-0976,TRANSFERRED_TO,1,CASE-0940,Synthetic transaction record: PERSON-0685 transferred INR 50000 to PERSON-0976 linked to CASE-0940.
GT-0628,PERSON-0464,PERSON-0004,TRANSFERRED_TO,1,CASE-0808,Synthetic transaction record: PERSON-0464 transferred INR 250000 to PERSON-0004 linked to CASE-0808.
GT-0629,PERSON-0868,PERSON-0429,TRANSFERRED_TO,1,CASE-0803,Synthetic transaction record: PERSON-0868 transferred INR 500000 to PERSON-0429 linked to CASE-0803.
GT-0630,PERSON-0958,PERSON-0360,TRANSFERRED_TO,1,CASE-0794,Synthetic transaction record: PERSON-0958 transferred INR 500000 to PERSON-0360 linked to CASE-0794.
GT-0631,PERSON-0976,PERSON-0157,TRANSFERRED_TO,1,CASE-0820,Synthetic transaction record: PERSON-0976 transferred INR 50000 to PERSON-0157 linked to CASE-0820.
GT-0632,PERSON-0079,PERSON-0980,TRANSFERRED_TO,1,CASE-0566,Synthetic transaction record: PERSON-0079 transferred INR 250000 to PERSON-0980 linked to CASE-0566.
GT-0633,PERSON-0906,PERSON-0419,TRANSFERRED_TO,1,CASE-0906,Synthetic transaction record: PERSON-0906 transferred INR 250000 to PERSON-0419 linked to CASE-0906.
GT-0634,PERSON-0523,PERSON-0877,TRANSFERRED_TO,1,CASE-0906,Synthetic transaction record: PERSON-0523 transferred INR 75000 to PERSON-0877 linked to CASE-0906.
GT-0635,PERSON-0485,PERSON-0479,TRANSFERRED_TO,1,CASE-0601,Synthetic transaction record: PERSON-0485 transferred INR 25000 to PERSON-0479 linked to CASE-0601.
GT-0636,PERSON-0593,PERSON-0062,TRANSFERRED_TO,1,CASE-0327,Synthetic transaction record: PERSON-0593 transferred INR 500000 to PERSON-0062 linked to CASE-0327.
GT-0637,PERSON-0371,PERSON-0016,TRANSFERRED_TO,1,CASE-0426,Synthetic transaction record: PERSON-0371 transferred INR 25000 to PERSON-0016 linked to CASE-0426.
GT-0638,PERSON-0999,PERSON-0956,TRANSFERRED_TO,1,CASE-0846,Synthetic transaction record: PERSON-0999 transferred INR 25000 to PERSON-0956 linked to CASE-0846.
GT-0639,PERSON-0311,PERSON-0513,TRANSFERRED_TO,1,CASE-1046,Synthetic transaction record: PERSON-0311 transferred INR 250000 to PERSON-0513 linked to CASE-1046.
GT-0640,PERSON-0309,PERSON-0997,TRANSFERRED_TO,1,CASE-0990,Synthetic transaction record: PERSON-0309 transferred INR 50000 to PERSON-0997 linked to CASE-0990.
GT-0641,PERSON-0241,PERSON-0321,TRANSFERRED_TO,1,CASE-0258,Synthetic transaction record: PERSON-0241 transferred INR 75000 to PERSON-0321 linked to CASE-0258.
GT-0642,PERSON-0315,PERSON-0055,TRANSFERRED_TO,1,CASE-0430,Synthetic transaction record: PERSON-0315 transferred INR 75000 to PERSON-0055 linked to CASE-0430.
GT-0643,PERSON-0900,PERSON-0757,TRANSFERRED_TO,1,CASE-0859,Synthetic transaction record: PERSON-0900 transferred INR 150000 to PERSON-0757 linked to CASE-0859.
GT-0644,PERSON-0157,PERSON-0971,TRANSFERRED_TO,1,CASE-1122,Synthetic transaction record: PERSON-0157 transferred INR 25000 to PERSON-0971 linked to CASE-1122.
GT-0645,PERSON-0089,PERSON-0345,TRANSFERRED_TO,1,CASE-0309,Synthetic transaction record: PERSON-0089 transferred INR 500000 to PERSON-0345 linked to CASE-0309.
GT-0646,PERSON-0864,PERSON-0259,TRANSFERRED_TO,1,CASE-0887,Synthetic transaction record: PERSON-0864 transferred INR 250000 to PERSON-0259 linked to CASE-0887.
GT-0647,PERSON-0168,PERSON-0366,TRANSFERRED_TO,1,CASE-0730,Synthetic transaction record: PERSON-0168 transferred INR 75000 to PERSON-0366 linked to CASE-0730.
GT-0648,PERSON-0805,PERSON-0177,TRANSFERRED_TO,1,CASE-1178,Synthetic transaction record: PERSON-0805 transferred INR 25000 to PERSON-0177 linked to CASE-1178.
GT-0649,PERSON-0676,PERSON-0708,TRANSFERRED_TO,1,CASE-0819,Synthetic transaction record: PERSON-0676 transferred INR 75000 to PERSON-0708 linked to CASE-0819.
GT-0650,PERSON-0659,PERSON-0839,TRANSFERRED_TO,1,CASE-0580,Synthetic transaction record: PERSON-0659 transferred INR 25000 to PERSON-0839 linked to CASE-0580.
GT-0651,PERSON-0104,PERSON-0687,TRANSFERRED_TO,1,CASE-0254,Synthetic transaction record: PERSON-0104 transferred INR 500000 to PERSON-0687 linked to CASE-0254.
GT-0652,PERSON-0793,PERSON-0201,TRANSFERRED_TO,1,CASE-1010,Synthetic transaction record: PERSON-0793 transferred INR 250000 to PERSON-0201 linked to CASE-1010.
GT-0653,PERSON-0083,PERSON-0544,TRANSFERRED_TO,1,CASE-1128,Synthetic transaction record: PERSON-0083 transferred INR 50000 to PERSON-0544 linked to CASE-1128.
GT-0654,PERSON-0256,PERSON-0003,TRANSFERRED_TO,1,CASE-0950,Synthetic transaction record: PERSON-0256 transferred INR 500000 to PERSON-0003 linked to CASE-0950.
GT-0655,PERSON-0240,PERSON-0315,TRANSFERRED_TO,1,CASE-0879,Synthetic transaction record: PERSON-0240 transferred INR 50000 to PERSON-0315 linked to CASE-0879.
GT-0656,PERSON-0694,PERSON-0601,TRANSFERRED_TO,1,CASE-0691,Synthetic transaction record: PERSON-0694 transferred INR 75000 to PERSON-0601 linked to CASE-0691.
GT-0657,PERSON-0896,PERSON-0885,TRANSFERRED_TO,1,CASE-1025,Synthetic transaction record: PERSON-0896 transferred INR 250000 to PERSON-0885 linked to CASE-1025.
GT-0658,PERSON-0742,PERSON-0067,TRANSFERRED_TO,1,CASE-0367,Synthetic transaction record: PERSON-0742 transferred INR 250000 to PERSON-0067 linked to CASE-0367.
GT-0659,PERSON-0284,PERSON-0601,TRANSFERRED_TO,1,CASE-1059,Synthetic transaction record: PERSON-0284 transferred INR 150000 to PERSON-0601 linked to CASE-1059.
GT-0660,PERSON-0024,PERSON-0415,TRANSFERRED_TO,1,CASE-1100,Synthetic transaction record: PERSON-0024 transferred INR 150000 to PERSON-0415 linked to CASE-1100.
GT-0661,PERSON-0887,PERSON-0793,TRANSFERRED_TO,1,CASE-0532,Synthetic transaction record: PERSON-0887 transferred INR 25000 to PERSON-0793 linked to CASE-0532.
GT-0662,PERSON-0868,PERSON-0101,TRANSFERRED_TO,1,CASE-0712,Synthetic transaction record: PERSON-0868 transferred INR 25000 to PERSON-0101 linked to CASE-0712.
GT-0663,PERSON-0187,PERSON-0094,TRANSFERRED_TO,1,CASE-0090,Synthetic transaction record: PERSON-0187 transferred INR 50000 to PERSON-0094 linked to CASE-0090.
GT-0664,PERSON-0319,PERSON-0201,TRANSFERRED_TO,1,CASE-0760,Synthetic transaction record: PERSON-0319 transferred INR 500000 to PERSON-0201 linked to CASE-0760.
GT-0665,PERSON-0085,PERSON-0822,TRANSFERRED_TO,1,CASE-0572,Synthetic transaction record: PERSON-0085 transferred INR 500000 to PERSON-0822 linked to CASE-0572.
GT-0666,PERSON-0254,PERSON-0884,TRANSFERRED_TO,1,CASE-0382,Synthetic transaction record: PERSON-0254 transferred INR 25000 to PERSON-0884 linked to CASE-0382.
GT-0667,PERSON-0726,PERSON-0412,TRANSFERRED_TO,1,CASE-0243,Synthetic transaction record: PERSON-0726 transferred INR 25000 to PERSON-0412 linked to CASE-0243.
GT-0668,PERSON-0626,PERSON-0762,TRANSFERRED_TO,1,CASE-0637,Synthetic transaction record: PERSON-0626 transferred INR 250000 to PERSON-0762 linked to CASE-0637.
GT-0669,PERSON-0005,PERSON-0844,TRANSFERRED_TO,1,CASE-0869,Synthetic transaction record: PERSON-0005 transferred INR 50000 to PERSON-0844 linked to CASE-0869.
GT-0670,PERSON-0146,PERSON-0103,TRANSFERRED_TO,1,CASE-1018,Synthetic transaction record: PERSON-0146 transferred INR 500000 to PERSON-0103 linked to CASE-1018.
GT-0671,PERSON-0395,PERSON-0055,TRANSFERRED_TO,1,CASE-1035,Synthetic transaction record: PERSON-0395 transferred INR 25000 to PERSON-0055 linked to CASE-1035.
GT-0672,PERSON-0168,PERSON-0064,TRANSFERRED_TO,1,CASE-0415,Synthetic transaction record: PERSON-0168 transferred INR 500000 to PERSON-0064 linked to CASE-0415.
GT-0673,PERSON-0108,PERSON-0609,TRANSFERRED_TO,1,CASE-0413,Synthetic transaction record: PERSON-0108 transferred INR 150000 to PERSON-0609 linked to CASE-0413.
GT-0674,PERSON-0848,PERSON-0607,TRANSFERRED_TO,1,CASE-1128,Synthetic transaction record: PERSON-0848 transferred INR 250000 to PERSON-0607 linked to CASE-1128.
GT-0675,PERSON-0935,PERSON-0981,TRANSFERRED_TO,1,CASE-1238,Synthetic transaction record: PERSON-0935 transferred INR 25000 to PERSON-0981 linked to CASE-1238.
GT-0676,PERSON-0092,PERSON-0827,TRANSFERRED_TO,1,CASE-0165,Synthetic transaction record: PERSON-0092 transferred INR 75000 to PERSON-0827 linked to CASE-0165.
GT-0677,PERSON-0961,PERSON-0014,TRANSFERRED_TO,1,CASE-0067,Synthetic transaction record: PERSON-0961 transferred INR 50000 to PERSON-0014 linked to CASE-0067.
GT-0678,PERSON-0942,PERSON-0960,TRANSFERRED_TO,1,CASE-0610,Synthetic transaction record: PERSON-0942 transferred INR 150000 to PERSON-0960 linked to CASE-0610.
GT-0679,PERSON-0247,PERSON-0110,TRANSFERRED_TO,1,CASE-0240,Synthetic transaction record: PERSON-0247 transferred INR 500000 to PERSON-0110 linked to CASE-0240.
GT-0680,PERSON-0766,PERSON-0102,TRANSFERRED_TO,1,CASE-1017,Synthetic transaction record: PERSON-0766 transferred INR 250000 to PERSON-0102 linked to CASE-1017.
GT-0681,PERSON-0781,PERSON-0668,TRANSFERRED_TO,1,CASE-0956,Synthetic transaction record: PERSON-0781 transferred INR 250000 to PERSON-0668 linked to CASE-0956.
GT-0682,PERSON-0047,PERSON-0800,TRANSFERRED_TO,1,CASE-0850,Synthetic transaction record: PERSON-0047 transferred INR 500000 to PERSON-0800 linked to CASE-0850.
GT-0683,PERSON-0906,PERSON-0646,TRANSFERRED_TO,1,CASE-0215,Synthetic transaction record: PERSON-0906 transferred INR 150000 to PERSON-0646 linked to CASE-0215.
GT-0684,PERSON-0779,PERSON-0963,TRANSFERRED_TO,1,CASE-0319,Synthetic transaction record: PERSON-0779 transferred INR 75000 to PERSON-0963 linked to CASE-0319.
GT-0685,PERSON-0740,PERSON-0520,TRANSFERRED_TO,1,CASE-0105,Synthetic transaction record: PERSON-0740 transferred INR 75000 to PERSON-0520 linked to CASE-0105.
GT-0686,PERSON-0596,PERSON-0664,TRANSFERRED_TO,1,CASE-0202,Synthetic transaction record: PERSON-0596 transferred INR 75000 to PERSON-0664 linked to CASE-0202.
GT-0687,PERSON-0842,PERSON-0537,TRANSFERRED_TO,1,CASE-0956,Synthetic transaction record: PERSON-0842 transferred INR 75000 to PERSON-0537 linked to CASE-0956.
GT-0688,PERSON-0944,PERSON-0010,TRANSFERRED_TO,1,CASE-0747,Synthetic transaction record: PERSON-0944 transferred INR 500000 to PERSON-0010 linked to CASE-0747.
GT-0689,PERSON-0079,PERSON-0211,TRANSFERRED_TO,1,CASE-0247,Synthetic transaction record: PERSON-0079 transferred INR 150000 to PERSON-0211 linked to CASE-0247.
GT-0690,PERSON-0229,PERSON-0346,TRANSFERRED_TO,1,CASE-0698,Synthetic transaction record: PERSON-0229 transferred INR 250000 to PERSON-0346 linked to CASE-0698.
GT-0691,PERSON-0724,PERSON-0123,TRANSFERRED_TO,1,CASE-0340,Synthetic transaction record: PERSON-0724 transferred INR 25000 to PERSON-0123 linked to CASE-0340.
GT-0692,PERSON-0945,PERSON-0171,TRANSFERRED_TO,1,CASE-0968,Synthetic transaction record: PERSON-0945 transferred INR 250000 to PERSON-0171 linked to CASE-0968.
GT-0693,PERSON-0693,PERSON-0889,TRANSFERRED_TO,1,CASE-1083,Synthetic transaction record: PERSON-0693 transferred INR 150000 to PERSON-0889 linked to CASE-1083.
GT-0694,PERSON-0763,PERSON-0004,TRANSFERRED_TO,1,CASE-1071,Synthetic transaction record: PERSON-0763 transferred INR 150000 to PERSON-0004 linked to CASE-1071.
GT-0695,PERSON-0799,PERSON-0480,TRANSFERRED_TO,1,CASE-0282,Synthetic transaction record: PERSON-0799 transferred INR 250000 to PERSON-0480 linked to CASE-0282.
GT-0696,PERSON-0733,PERSON-0233,TRANSFERRED_TO,1,CASE-0116,Synthetic transaction record: PERSON-0733 transferred INR 150000 to PERSON-0233 linked to CASE-0116.
GT-0697,PERSON-0969,PERSON-0426,TRANSFERRED_TO,1,CASE-0230,Synthetic transaction record: PERSON-0969 transferred INR 25000 to PERSON-0426 linked to CASE-0230.
GT-0698,PERSON-0029,PERSON-0566,TRANSFERRED_TO,1,CASE-0874,Synthetic transaction record: PERSON-0029 transferred INR 500000 to PERSON-0566 linked to CASE-0874.
GT-0699,PERSON-0197,PERSON-0699,TRANSFERRED_TO,0,CASE-0843,Synthetic negative control: PERSON-0197 and PERSON-0699 registered in Varanasi without verified investigative tie.
GT-0700,PERSON-0462,PERSON-0060,TRANSFERRED_TO,0,CASE-1025,Synthetic negative control: PERSON-0462 and PERSON-0060 registered in Pune without verified investigative tie.
GT-0701,PERSON-0610,PERSON-0903,TRANSFERRED_TO,0,CASE-1024,Synthetic negative control: PERSON-0610 and PERSON-0903 registered in Delhi without verified investigative tie.
GT-0702,PERSON-0728,PERSON-0348,TRANSFERRED_TO,0,CASE-0522,Synthetic negative control: PERSON-0728 and PERSON-0348 registered in Bilaspur without verified investigative tie.
GT-0703,PERSON-0163,PERSON-0447,CONTACTED,0,CASE-1202,Synthetic negative control: PERSON-0163 and PERSON-0447 registered in Mumbai without verified investigative tie.
GT-0704,PERSON-0722,PERSON-0884,CONTACTED,0,CASE-0495,Synthetic negative control: PERSON-0722 and PERSON-0884 registered in Pune without verified investigative tie.
GT-0705,PERSON-0852,PERSON-0801,TRANSFERRED_TO,0,CASE-0302,Synthetic negative control: PERSON-0852 and PERSON-0801 registered in Mumbai without verified investigative tie.
GT-0706,PERSON-0866,PERSON-0186,TRANSFERRED_TO,0,CASE-0431,Synthetic negative control: PERSON-0866 and PERSON-0186 registered in Howrah without verified investigative tie.
GT-0707,PERSON-0881,PERSON-0413,CONTACTED,0,CASE-0933,Synthetic negative control: PERSON-0881 and PERSON-0413 registered in Bilaspur without verified investigative tie.
GT-0708,PERSON-0747,PERSON-0212,CONTACTED,0,CASE-0123,Synthetic negative control: PERSON-0747 and PERSON-0212 registered in Chennai without verified investigative tie.
GT-0709,PERSON-0724,PERSON-0181,CONTACTED,0,CASE-0302,Synthetic negative control: PERSON-0724 and PERSON-0181 registered in Mumbai without verified investigative tie.
GT-0710,PERSON-0494,PERSON-0106,CONTACTED,0,CASE-0154,Synthetic negative control: PERSON-0494 and PERSON-0106 registered in Mumbai without verified investigative tie.
GT-0711,PERSON-0856,PERSON-0476,TRANSFERRED_TO,0,CASE-1004,Synthetic negative control: PERSON-0856 and PERSON-0476 registered in Kolkata without verified investigative tie.
GT-0712,PERSON-0437,PERSON-0622,CONTACTED,0,CASE-1008,Synthetic negative control: PERSON-0437 and PERSON-0622 registered in Siliguri without verified investigative tie.
GT-0713,PERSON-0110,PERSON-0434,CONTACTED,0,CASE-0118,Synthetic negative control: PERSON-0110 and PERSON-0434 registered in Chennai without verified investigative tie.
GT-0714,PERSON-0799,PERSON-0302,CONTACTED,0,CASE-1113,Synthetic negative control: PERSON-0799 and PERSON-0302 registered in Surat without verified investigative tie.
